cnote,dispatch_time,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability
1003380515,2019-05-01 11:18:00.0,Diversey India Hygiene Pvt. Ltd,294.0,BOMT1,416001,830575,BP1215,ODA_2_2
1003311487,2019-05-01 11:24:00.0,KHADI NATURAL HEALTHCARE,1356.0,DELT1,387411,830576,BP1057,ODA_1_1
1003039185,2019-05-01 10:49:00.0,Ashok Leyland Ltd,178.0,DELT1,311021,830578,BP1499,ODA_1_1
1003309556,2019-05-01 10:49:00.0,GRUNDFOS PUMPS,24.0,AMDT1,311021,830578,BP1499,ODA_1_1
1003138786,2019-05-01 11:03:00.0,CORDOVA PUBLICATIONS PVT.LTD,125.0,NOIT1,604306,830588,BP1028,ODA_1_1
1003025386,2019-05-01 11:03:00.0,RVB SHORLUBE INDUSTRY PRIVATE LTD,259.0,PNQT2,604305,830588,BP1028,ODA_2_2
1002987575,2019-05-01 12:02:00.0,RETAIL,21.0,AMDT1,485001,830594,BP1504,ODA_2_4
1003053921,2019-05-01 12:02:00.0,TCNS CLOTHING COMPANY  LIMITED,12.0,DELT1,485001,830594,BP1504,ODA_2_4
8000745867,2019-05-01 12:02:00.0,Makita Power Tools India Pvt Ltd,421.0,BLRT1,485001,830594,BP1504,ODA_2_4
2000829769,2019-05-01 12:02:00.0,RETAIL,50.0,DELT1,485001,830594,BP1504,ODA_2_4
2000834774,2019-05-01 12:02:00.0,RETAIL,63.0,DELT1,485001,830594,BP1504,ODA_2_4
1003042509,2019-05-01 12:02:00.0,Groz Net Industries,132.0,DELT1,485001,830594,BP1504,ODA_2_4
8000779420,2019-05-01 12:02:00.0,Aimil India Ltd.,20.0,DELT1,485001,830594,BP1504,ODA_2_4
1003187960,2019-05-01 12:02:00.0,DORSET INDUSTRIES PRIVATE LIMITED,54.5,DELT1,485001,830594,BP1504,ODA_2_4
1003187984,2019-05-01 12:02:00.0,DORSET INDUSTRIES PRIVATE LIMITED,106.0,DELT1,485001,830594,BP1504,ODA_2_4
1003046105,2019-05-01 12:02:00.0, Orient Electric Ltd (Lighting),10.0,NAGT1,485001,830594,BP1504,ODA_2_4
1003315619,2019-05-01 12:14:00.0,Xseed Education,19.0,BLRT1,326513,830603,BP1228,ODA_4_5
1003077787,2019-05-01 12:14:00.0,NATURAL REMEDIES PVT LTD.,7.0,BLRT1,326502,830603,BP1228,ODA_4_5
6001000743,2019-05-01 12:14:00.0,Xseed Education,24.0,BLRT1,326001,830603,BP1228,ODA_3_5
2000339920,2019-05-01 12:14:00.0,Xseed Education,10.0,BLRT1,326513,830603,BP1228,ODA_4_5
8000760784,2019-05-01 12:14:00.0,CAPITAL BUSINESS GROUP,20.0,DELT1,326001,830603,BP1228,ODA_3_5
2000863293,2019-05-01 11:05:00.0,RETAIL,27.0,MAAT2,273303,830605,BP1606,ODA_1_1
1002834169,2019-05-01 11:05:00.0,DEWLITE INDUSTRIES,155.0,AMBT1,273303,830605,BP1606,ODA_1_1
8000448825,2019-05-01 11:05:00.0,SYNERGY SYSTEMS & SOLUTION,24.0,DELT1,273303,830605,BP1606,ODA_1_1
2000654758,2019-05-01 12:15:00.0,RETAIL,30.0,NOIT1,325204,830606,BP1228,ODA_1_1
8000775866,2019-05-01 13:39:00.0,Baggit,15.0,BOMT2,122103,830608,BP1427,ODA_1_1
1003372884,2019-05-01 12:14:00.0,ITC LTD-KOLKATA,17.0,DELT1,325205,830609,BP1228,ODA_3_5
1002650074,2019-05-01 12:14:00.0,Kinetic Green Energy & Power Solution ltd,34.52,PNQT2,325205,830609,BP1228,ODA_3_5
2000863703,2019-05-01 11:23:00.0,RETAIL,160.0,MAAT2,501203,830615,BP1550,ODA_1_1
1003372696,2019-05-01 11:18:00.0,ITC LTD-KOLKATA,58.0,DELT1,226201,830618,BP1011,ODA_1_1
1003372776,2019-05-01 11:18:00.0,ITC LTD-KOLKATA,7.0,DELT1,226201,830618,BP1011,ODA_1_1
8000260644,2019-05-01 11:07:00.0,RETAIL,16.0,BOMT2,312622,830623,BP1499,ODA_3_5
6000120100,2019-05-01 13:39:00.0,Hilti India Private Ltd,30.83,BOMT1,122103,830632,BP1427,ODA_1_1
8000632859,2019-05-01 11:18:00.0,SDPL,60.0,DELT1,305814,830640,BP1274,ODA_2_2
1003060788,2019-05-01 11:23:00.0,Sun Pharmaceutical Industries Ltd.,40.0,BOMT1,262001,830645,BP1512,ODA_2_2
8000645064,2019-05-01 11:23:00.0,RETAIL,98.0,BOMT2,262001,830645,BP1512,ODA_2_2
1003187942,2019-05-01 11:23:00.0,M Junction,1.0,DELT1,262302,830645,BP1512,ODA_1_1
1003187949,2019-05-01 11:23:00.0,M Junction,1.0,DELT1,262001,830645,BP1512,ODA_2_2
1003097474,2019-05-01 12:49:00.0,Jet Inks Private Limited,15.0,MAAT2,334001,830651,BP1226,ODA_1_1
1002659287,2019-05-01 12:49:00.0,Reliance Retail Limited (Projects),302.0,PNQT2,334001,830651,BP1226,ODA_1_1
8000769086,2019-05-01 12:49:00.0,White Field Impex,100.0,BOMT1,334001,830651,BP1226,ODA_1_1
2000848526,2019-05-01 12:49:00.0,J.K.FILES (INDIA) LIMITED,126.0,BOMT1,334001,830651,BP1226,ODA_1_1
8000799897,2019-05-01 12:49:00.0,RETAIL,50.0,LKOT1,334001,830651,BP1226,ODA_1_1
1003372745,2019-05-01 12:49:00.0,ITC LTD-KOLKATA,7.0,DELT1,334001,830651,BP1226,ODA_1_1
1003169244,2019-05-01 12:49:00.0,HCL Infosystems Ltd,50.0,DELT1,334001,830651,BP1226,ODA_1_1
8000633756,2019-05-01 11:44:00.0,RETAIL,36.0,IDRT1,147101,830653,BP1515,ODA_1_1
2000821311,2019-05-01 11:44:00.0,RETAIL,85.0,IDRT1,147101,830653,BP1515,ODA_1_1
1003375310,2019-05-01 11:24:00.0,Continental Coffee Ltd Unit 2,85.0,HYDT1,305801,830654,BP1274,ODA_1_1
1003372754,2019-05-01 11:24:00.0,ITC LTD-KOLKATA,30.0,DELT1,305801,830654,BP1274,ODA_1_1
8000769024,2019-05-01 11:24:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,129.0,BOMT1,577501,830656,BP1628,ODA_1_1
1003375301,2019-05-01 11:56:00.0,Rockwell Industries Ltd,218.0,HYDT1,804408,830671,BP1501,ODA_2_2
1003007262,2019-05-01 11:51:00.0,Symrise Private Limited - Fragrance,3331.0,MAAT2,477116,830685,BP1256,ODA_2_2
1003187073,2019-05-01 11:46:00.0,M Junction,5.0,DELT1,281306,830688,BP1397,ODA_1_1
2000821337,2019-05-01 11:58:00.0,RETAIL,84.0,IDRT1,151204,830700,BP1242,ODA_2_2
2000821338,2019-05-01 11:58:00.0,RETAIL,84.0,IDRT1,152026,830700,BP1242,ODA_2_2
8000760781,2019-05-01 11:58:00.0,CAPITAL BUSINESS GROUP,20.0,DELT1,151203,830700,BP1242,ODA_2_2
8000648794,2019-05-01 12:01:00.0,RETAIL,100.0,NOIT1,361350,830702,BP1022,ODA_5_7
2000764077,2019-05-01 12:21:00.0,RETAIL,500.0,IDRT1,136118,830703,BP1459,ODA_1_1
1003169066,2019-05-01 12:08:00.0,COMAC INDIA PVT LTD,190.0,DELT1,361350,830716,BP1022,ODA_5_7
1003330375,2019-05-01 13:13:00.0,KWE - ISUZU,40.0,MAAT2,144401,830731,BP1052,ODA_1_1
1003350222,2019-05-01 13:13:00.0,ORIENT Electric Limited Switch Gears,45.0,NOIT1,144401,830731,BP1052,ODA_1_1
1003327133,2019-05-01 12:27:00.0,Godrej& Boyce,1.0,BOMT1,483501,830734,BP1521,ODA_3_7
1002393745,2019-05-01 12:27:00.0,Royal Inks & Equipments Pvt Ltd,670.0,PNQT2,483880,830734,BP1521,ODA_4_7
1003106056,2019-05-01 12:27:00.0,FERM INDIA,73.0,BLRT1,483501,830734,BP1521,ODA_3_7
1003388005,2019-05-01 12:27:00.0, Orient Electric Ltd (Lighting),79.0,NAGT1,483501,830734,BP1521,ODA_3_7
2000829791,2019-05-01 12:41:00.0,RETAIL,180.0,DELT1,273412,830743,BP1685,ODA_2_2
8000632862,2019-05-01 12:41:00.0,SDPL,60.0,DELT1,273402,830743,BP1685,ODA_2_2
1003116075,2019-05-01 13:58:00.0,Future Style Lab Limited,12.0,DELT1,226501,830752,BP1127,ODA_1_1
8000775587,2019-05-01 13:14:00.0,J.K.FILES (INDIA) LIMITED,65.0,BOMT1,143505,830753,BP1376,ODA_1_1
8000775594,2019-05-01 13:14:00.0,J.K.FILES (INDIA) LIMITED,28.0,BOMT1,143505,830753,BP1376,ODA_1_1
2000874178,2019-05-01 13:15:00.0,RETAIL,36.0,HYDT1,143511,830757,BP1376,ODA_1_1
8000719160,2019-05-01 12:44:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,26.0,BOMT1,251201,830758,BP1309,ODA_1_1
8000719173,2019-05-01 12:44:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,35.0,BOMT1,251201,830758,BP1309,ODA_1_1
1003378358,2019-05-01 12:44:00.0,ETHICS INNOVATIONS PVT. LTD.,135.8,DELT1,251201,830758,BP1309,ODA_1_1
2000829211,2019-05-01 12:42:00.0,RETAIL,100.0,DELT1,227409,830766,BP1365,ODA_1_1
1003299376,2019-05-01 12:40:00.0,Schwing Stetter India Private Limtied,100.0,MAAT1,515110,830767,BP1637,ODA_2_2
1003111643,2019-05-01 23:58:00.0,LANDIS,28.0,CCUT1,503001,830770,BP1605,ODA_1_2
1003153838,2019-05-01 23:58:00.0,Sri Sai Enterprises,200.0,DELT1,503001,830770,BP1605,ODA_1_2
1003118819,2019-05-01 13:15:00.0,DORMA INDIA PRIVATE LIMITED,5.0,MAAT2,392130,830784,BP1298,ODA_2_2
1003309832,2019-05-01 13:41:00.0,New JMN Roadlink,309.0,AMDT1,248197,830787,BP1025,ODA_1_1
1003000160,2019-05-01 13:41:00.0,IFF - Flavour,510.0,MAAT2,248197,830787,BP1025,ODA_1_1
1002807192,2019-05-01 13:41:00.0,DKSH INDIA PRIVATE LIMITED,1000.0,BOMT1,248197,830787,BP1025,ODA_1_1
1002959100,2019-05-01 13:41:00.0,HCL Infosystems Ltd,1.0,DELT1,248197,830787,BP1025,ODA_1_1
1002170695,2019-05-01 13:50:00.0,ORIENT ELECTRIC  LTD FANS,684.0,CCUT1,393110,830795,BP1298,ODA_1_1
1002170696,2019-05-01 13:50:00.0,ORIENT ELECTRIC  LTD FANS,275.0,CCUT1,393110,830795,BP1298,ODA_1_1
1003036938,2019-05-01 22:42:00.0,DB Schenker India Pvt Ltd,725.0,BOMT1,682006,830802,BP1039,ODA_1_1
8000753208,2019-05-01 13:36:00.0,DELIGHT FILTRATION PVT LTD,468.0,DELT1,454660,830819,BP1147,ODA_4_7
1003138626,2019-05-01 13:46:00.0,Safari digital education initiatives pvt. ltd.,30.0,NOIT1,323601,830833,BP1228,ODA_1_1
2000844903,2019-05-01 14:13:00.0,RETAIL,750.0,DELT1,530045,830840,BP1705,ODA_1_1
8000799535,2019-05-01 14:28:00.0,RETAIL,175.0,LKOT1,844101,830843,BP1501,ODA_1_1
1002495592,2019-05-01 14:12:00.0,RETAIL,225.0,LKOT1,142026,830860,BP1638,ODA_2_2
1003008265,2019-05-01 14:12:00.0,Bharti Foundation,241.0,NOIT1,141101,830860,BP1638,ODA_1_1
8000722986,2019-05-01 14:12:00.0,Dhruv Enterprises,20.0,BOMT2,141101,830860,BP1638,ODA_1_1
1003154943,2019-05-01 14:33:00.0,LIVGUARD BATTERIES PRIVATE LIMITED,46.0,DELT1,125033,830864,BP1072,ODA_1_1
1002947577,2019-05-01 14:15:00.0,Sterna Security Device Pvt Ltd,7.0,CJBT1,305404,830870,BP1274,ODA_2_2
1002873535,2019-05-01 15:03:00.0,Salzer Electronics Limited UNIT III,1350.0,CJBT1,144620,830879,BP1052,ODA_1_1
2000852165,2019-05-01 15:21:00.0,Xseed Education,16.0,BLRT1,262802,830912,BP1505,ODA_5_5
8000760116,2019-05-01 15:21:00.0,CAPITAL BUSINESS GROUP,20.0,DELT1,262701,830912,BP1505,ODA_5_5
1003372641,2019-05-01 15:21:00.0,ITC LTD-KOLKATA,14.0,DELT1,262902,830912,BP1505,ODA_6_5
8000799121,2019-05-01 15:21:00.0,RETAIL,110.0,DELT1,262701,830912,BP1505,ODA_5_5
2000767389,2019-05-01 15:21:00.0,RETAIL,40.0,BLRT1,262701,830912,BP1505,ODA_5_5
1003372690,2019-05-01 15:21:00.0,ITC LTD-KOLKATA,7.0,DELT1,262701,830912,BP1505,ODA_5_5
1003372704,2019-05-01 15:21:00.0,ITC LTD-KOLKATA,5.0,DELT1,262902,830912,BP1505,ODA_6_5
1003372770,2019-05-01 15:21:00.0,ITC LTD-KOLKATA,10.0,DELT1,262701,830912,BP1505,ODA_5_5
2000206553,2019-05-01 15:20:00.0,RETAIL,20.0,PNQT1,392012,830914,BP1298,ODA_1_1
1003306004,2019-05-01 15:20:00.0,Mogli Labs ( Ahmedabad ),42.0,AMDT1,392012,830914,BP1298,ODA_1_1
1002897910,2019-05-01 15:56:00.0,RETAIL,20.0,DELT1,342604,830942,BP1175,ODA_3_5
1002761573,2019-05-01 18:08:00.0,Sekhani Industries Pvt Ltd,640.0,BLRT1,522649,830956,BP1100,ODA_4_5
2000539225,2019-05-01 16:43:00.0,RETAIL,100.0,BLRT1,207001,830961,BP1510,ODA_3_5
2000520867,2019-05-02 08:38:00.0,WUERTH INDUSTRIAL SERVICES PVT LTD,34.0,PNQT1,602106,830968,BP1596,ODA_1_1
1002270033,2019-05-02 08:38:00.0,Morgan Crucible India Ltd,1875.0,PNQT2,602106,830968,BP1596,ODA_1_1
8000779483,2019-05-02 08:38:00.0,FIITJEE LTD,20.0,DELT1,602106,830968,BP1596,ODA_1_1
2000767991,2019-05-01 18:13:00.0,RETAIL,130.0,BLRT1,522413,830987,BP1100,ODA_4_5
1003053930,2019-05-02 07:00:00.0,TCNS CLOTHING COMPANY  LIMITED,9.0,DELT1,631213,831021,BP1596,ODA_1_1
8000403977,2019-05-02 07:00:00.0,QUIXOT MULTIMEDIA PVT LTD,71.0,DELT1,631213,831021,BP1596,ODA_1_1
1003096162,2019-05-01 22:27:00.0,Jet Inks Private Limited,4.0,MAAT2,522413,831028,BP1100,ODA_4_5
2000848827,2019-05-01 22:56:00.0,Reliance Retail Limited (Projects),21.0,BOMT1,522601,831030,BP1100,ODA_4_5
8000799488,2019-05-02 02:05:00.0,MTG Learning Media,32.0,DELT1,682307,831044,BP1269,ODA_1_1
2000710697,2019-05-02 03:54:00.0,RETAIL,150.0,DELT1,682503,831045,BP1269,ODA_1_1
1003138713,2019-05-02 09:10:00.0,CORDOVA PUBLICATIONS PVT.LTD,50.0,NOIT1,530041,831050,BP1669,ODA_1_1
1003114551,2019-05-02 09:10:00.0,Hector Beverages Private Limited,750.0,BLRT1,530041,831050,BP1669,ODA_1_1
8000780011,2019-05-02 09:11:00.0,Delta Pure Water India Pvt Ltd,140.0,DELT1,530048,831055,BP1669,ODA_1_1
1002992145,2019-05-02 09:11:00.0,Sekhani Industries Pvt Ltd,81.0,HYDT1,530048,831055,BP1669,ODA_1_1
1003048285,2019-05-02 10:06:00.0,WUERTH INDUSTRIAL SERVICES PVT LTD,40.0,PNQT1,389350,831075,BP1591,ODA_1_1
8000414277,2019-05-02 10:06:00.0,RETAIL,48.0,BLRT1,389350,831075,BP1591,ODA_1_1
1003345208,2019-05-02 10:06:00.0,Mogli Labs ( Ahmedabad ),6.0,AMDT1,389350,831075,BP1591,ODA_1_1
1003345206,2019-05-02 10:06:00.0,Mogli Labs ( Ahmedabad ),20.0,AMDT1,391510,831075,BP1591,ODA_1_1
1002807200,2019-05-02 10:06:00.0,DKSH INDIA PRIVATE LIMITED,422.0,BOMT1,389350,831075,BP1591,ODA_1_1
2000856703,2019-05-02 10:02:00.0,RETAIL,110.0,BOMT1,387630,831078,BP1478,ODA_2_2
2000856965,2019-05-02 10:02:00.0,RETAIL,55.0,BOMT1,387130,831078,BP1478,ODA_2_2
2000856967,2019-05-02 10:02:00.0,RETAIL,55.0,BOMT1,387130,831078,BP1478,ODA_2_2
2000856981,2019-05-02 10:02:00.0,RETAIL,55.0,BOMT1,387330,831078,BP1478,ODA_2_2
2000819436,2019-05-02 10:41:00.0,RETAIL,8.0,BOMT1,389230,831081,BP1203,ODA_5_7
1003122964,2019-05-02 02:37:00.0,Flint Group India Pvt Ltd-Gujarat,1280.0,AMDT1,688534,831111,BP1269,ODA_1_1
2000806086,2019-05-02 02:37:00.0,RETAIL,29.0,NOIT1,688541,831111,BP1269,ODA_1_1
1003003463,2019-05-02 02:37:00.0,SRF,2232.0,MAAT2,688537,831111,BP1269,ODA_1_1
1003168278,2019-05-02 08:25:00.0,Sri Sai Enterprises,290.0,DELT1,533001,831115,BP1219,ODA_2_2
8000664907,2019-05-02 08:25:00.0,RETAIL,72.0,DELT1,533001,831115,BP1219,ODA_2_2
1003365831,2019-05-02 08:25:00.0,Cambridge University Press India Pvt Limited,170.0,NOIT1,533001,831115,BP1219,ODA_2_2
1003153827,2019-05-02 08:25:00.0,Sri Sai Enterprises,350.0,DELT1,533001,831115,BP1219,ODA_2_2
2000829798,2019-05-02 08:25:00.0,RETAIL,50.0,DELT1,533001,831115,BP1219,ODA_2_2
1003172386,2019-05-02 08:25:00.0,Salzer Electronics Limited UNIT III,49.5,CJBT1,533001,831115,BP1219,ODA_2_2
1003380503,2019-05-02 08:25:00.0,Diversey India Hygiene Pvt. Ltd,360.0,BOMT1,533001,831115,BP1219,ODA_2_2
1002947944,2019-05-02 08:25:00.0,Salzer Electronics Limited UNIT III,60.9,CJBT1,533001,831115,BP1219,ODA_2_2
1003168187,2019-05-02 09:02:00.0,Next Education - Books,936.0,DELT1,533239,831118,BP1219,ODA_2_2
1003365754,2019-05-02 09:02:00.0,CORDOVA PUBLICATIONS PVT.LTD,296.0,NOIT1,533238,831119,BP1219,ODA_1_1
8000779413,2019-05-02 07:11:00.0,Aimil India Ltd.,20.0,DELT1,421306,831127,BP1145,ODA_1_1
1003036698,2019-05-02 07:11:00.0,Workstore Limited,24.0,BOMT1,421306,831127,BP1145,ODA_1_1
1003344876,2019-05-02 07:11:00.0,TCNS CLOTHING COMPANY  LIMITED,9.0,DELT1,421306,831127,BP1145,ODA_1_1
1003174333,2019-05-02 06:23:00.0,SYMEGA FOOD INCREDIENTS LTD.,30.0,IDRT1,401405,831131,BP1034,ODA_1_1
2000823113,2019-05-02 06:59:00.0,RETAIL,108.0,DELT1,422601,831136,BP1416,ODA_2_2
1002230035,2019-05-02 07:30:00.0,Scope Ingredients,68.0,DELT1,422207,831138,BP1133,ODA_1_1
1003370890,2019-05-02 07:30:00.0,C&S ELECTRIC LTD,120.0,NOIT1,422403,831138,BP1133,ODA_1_1
2000858032,2019-05-02 08:40:00.0,Flipkart India Private Ltd. (ZOOM),5.0,BOMT1,124108,831143,BP1400,ODA_2_2
1003167479,2019-05-02 08:40:00.0,Quick Heal Technologies Limited,24.0,DELT1,124108,831143,BP1400,ODA_2_2
1002337931,2019-05-02 08:13:00.0,PRISM JOHNSON LIMITED,24.0,AMBT1,635852,831169,BP1154,ODA_3_5
1003315646,2019-05-02 08:13:00.0,Xseed Education,510.0,BLRT1,635701,831169,BP1154,ODA_2_2
8000799114,2019-05-02 08:14:00.0,RETAIL,180.0,DELT1,635751,831172,BP1154,ODA_3_5
1002508130,2019-05-02 08:14:00.0,Tata International Limited ,1170.0,IDRT1,635802,831172,BP1154,ODA_2_2
8000639222,2019-05-02 09:58:00.0,RETAIL,175.0,NOIT1,396171,831195,BP1332,ODA_1_1
1003304624,2019-05-02 09:58:00.0,Vashi Electricals Pvt. Ltd,70.0,BOMT1,396120,831195,BP1332,ODA_1_1
1003172405,2019-05-02 09:53:00.0,Suneha Trading Company,53.4,CJBT1,403706,831204,BP1597,ODA_1_1
2000874170,2019-05-02 07:28:00.0,RETAIL,37.0,HYDT1,722207,831205,BP1320,ODA_2_2
2000851332,2019-05-02 07:28:00.0,RETAIL,375.0,DELT1,722101,831205,BP1320,ODA_2_2
2000568448,2019-05-02 10:50:00.0,RETAIL,24.13,IDRT1,396230,831208,BP1339,ODA_1_1
1002945177,2019-05-02 10:50:00.0,3B Films Pvt. Ltd.,149.0,AMDT1,396230,831208,BP1339,ODA_1_1
1003179875,2019-05-02 10:50:00.0,Chemtex Speciality Limited,64.0,CCUT1,396230,831208,BP1339,ODA_1_1
1002610427,2019-05-02 10:50:00.0,Signode india Limited,1025.0,BLRT1,396240,831208,BP1339,ODA_1_1
1001962495,2019-05-02 10:50:00.0,Rasula Pharmacuiticals and Fine Chemicals,100.0,HYDT1,396230,831208,BP1339,ODA_1_1
1003306283,2019-05-02 10:50:00.0,FUTURISTICS PACKAGING P LTD,16.0,AMDT1,396230,831208,BP1339,ODA_1_1
1003315018,2019-05-02 08:21:00.0,Kings Safetywear (India) Private Limited,2.0,BLRT1,403507,831209,BP1426,ODA_1_1
1003176680,2019-05-02 08:21:00.0,Diversey India Hygiene Pvt. Ltd,330.0,BOMT1,403110,831211,BP1426,ODA_1_1
1003176696,2019-05-02 08:21:00.0,Diversey India Hygiene Pvt. Ltd,252.0,BOMT1,403110,831211,BP1426,ODA_1_1
1003040238,2019-05-02 10:00:00.0,Fackelmann India Kitchenware Pvt Ltd (Zoom),24.0,DELT1,403521,831213,BP1426,ODA_1_1
8000671277,2019-05-02 10:00:00.0,RETAIL,20.0,NOIT1,403501,831213,BP1426,ODA_1_1
2000872948,2019-05-02 10:00:00.0,RETAIL,80.0,NOIT1,403521,831213,BP1426,ODA_1_1
1003335648,2019-05-02 10:00:00.0,Mohan Clothing Company pvt ltd,9.0,DELT1,403521,831213,BP1426,ODA_1_1
1003146420,2019-05-02 10:00:00.0,Sleek International Pvt. Ltd.(Zoom),30.0,BOMT1,403521,831213,BP1426,ODA_1_1
1003143859,2019-05-02 10:00:00.0,Go Fashion India (P) Ltd,10.0,CJBT1,403521,831213,BP1426,ODA_1_1
1003136680,2019-05-02 10:00:00.0,Mainetti India Private Ltd,55.0,MAAT1,403521,831213,BP1426,ODA_1_1
1002925350,2019-05-02 08:22:00.0,BUZIL ROSSARI PVT LTD,1979.0,AMDT1,403511,831215,BP1426,ODA_1_1
8000781976,2019-05-02 08:22:00.0,RETAIL,16.0,JAIT1,403509,831216,BP1426,ODA_1_1
8000781111,2019-05-02 08:22:00.0,FOS Designs& Services Pvt Ltd,120.0,DELT1,403513,831216,BP1426,ODA_1_1
8000791071,2019-05-02 09:58:00.0,VSB ASSOCIATE,25.0,NOIT1,396001,831218,BP1105,ODA_1_1
1003169094,2019-05-02 09:58:00.0,K P Manish Global Ingredients Pvt. Ltd,33.0,DELT1,396035,831218,BP1105,ODA_1_1
8000779264,2019-05-02 09:58:00.0,Aimil India Ltd.,20.0,DELT1,396001,831218,BP1105,ODA_1_1
1002992447,2019-05-02 09:58:00.0,Pinak Foods,24.0,HYDT1,396125,831218,BP1105,ODA_1_1
1003311954,2019-05-02 09:58:00.0,SHANTI INTERNATIONAL,21.0,DELT1,396125,831218,BP1105,ODA_1_1
1003380954,2019-05-02 09:58:00.0,J.K.FILES (INDIA) LIMITED,12.0,BOMT1,396325,831218,BP1105,ODA_2_2
1003380959,2019-05-02 09:58:00.0,J.K.FILES (INDIA) LIMITED,10.0,BOMT1,396325,831218,BP1105,ODA_2_2
1003361389,2019-05-02 09:58:00.0,J.K.FILES (INDIA) LIMITED,1.0,BOMT1,396325,831218,BP1105,ODA_2_2
1003038393,2019-05-02 07:24:00.0,Hindware Trading,5.0,DELT1,423107,831220,BP1212,ODA_2_2
1003038702,2019-05-02 07:24:00.0,Hindware Trading,23.0,DELT1,423107,831220,BP1212,ODA_2_2
8000368192,2019-05-02 08:22:00.0,Myriads Holding,80.0,DELT1,403202,831222,BP1589,ODA_1_1
8000731279,2019-05-15 15:31:00.0,RETAIL,32.0,DELT1,759001,831227,BP1044,ODA_2_3
2000660143,2019-05-02 09:01:00.0,RETAIL,190.0,IXWT1,452020,831230,BP1245,ODA_1_1
1003361305,2019-05-02 07:32:00.0,J.K.FILES (INDIA) LIMITED,4.0,BOMT1,415110,831238,BP1490,ODA_2_2
1003047129,2019-05-13 15:42:00.0,ETHICS INNOVATIONS PVT. LTD.,18.1,DELT1,754103,831255,BP1044,ODA_1_3
2000223934,2019-05-13 15:42:00.0,RETAIL,85.0,PNQT1,754103,831255,BP1044,ODA_1_3
1003340254,2019-05-02 08:15:00.0,C&S ELECTRIC LTD,410.0,IDRT1,462044,831258,BP1663,ODA_1_1
8000728979,2019-05-02 09:31:00.0,RETAIL,150.0,DELT1,781378,831260,BP1091,ODA_2_2
8000760760,2019-05-02 09:31:00.0,CAPITAL BUSINESS GROUP,20.0,DELT1,781335,831260,BP1091,ODA_2_2
8000731280,2019-05-02 09:31:00.0,RETAIL,32.0,DELT1,781354,831260,BP1091,ODA_2_2
1002926841,2019-05-02 08:22:00.0,Hindware (Bahadurgarh),42.0,DELT1,403507,831290,BP1426,ODA_1_1
1002219224,2019-05-02 08:22:00.0,Zebion Infotech  Pvt Ltd,21.0,PNQT1,403507,831290,BP1426,ODA_1_1
1002922945,2019-05-02 08:22:00.0,Henkel Adhesives Technologies India Private Limited,52.0,BOMT1,403507,831290,BP1426,ODA_1_1
2000824728,2019-05-02 08:22:00.0,RETAIL,90.0,BOMT2,403507,831290,BP1426,ODA_1_1
1003315020,2019-05-02 08:22:00.0,Kings Safetywear (India) Private Limited,1.0,BLRT1,403507,831290,BP1426,ODA_1_1
2000874160,2019-05-02 19:45:00.0,RETAIL,57.0,HYDT1,754135,831293,BP1044,ODA_1_2
6000307464,2019-05-02 19:45:00.0,Hilti India Private Ltd,47.44,BOMT1,754029,831293,BP1044,ODA_1_1
8000799975,2019-05-02 08:22:00.0,RETAIL,60.0,LKOT1,403504,831304,BP1426,ODA_1_1
2000786533,2019-05-02 08:18:00.0,IFF Fragrance,1212.0,MAAT2,210502,831305,BP1545,ODA_3_5
1002449366,2019-05-02 08:13:00.0,RETAIL,20.0,JAIT1,580011,831319,BP1208,ODA_1_1
1002992489,2019-05-02 08:49:00.0,Greengold Liscencing and Merchandising,6.2,HYDT1,713409,831320,BP1285,ODA_2_2
1002271701,2019-05-02 08:32:00.0,AATCO FOODS INDIA PRIVATE LIMITED,347.0,PNQT2,441122,831351,BP1169,ODA_1_1
2000799210,2019-05-02 08:32:00.0,SOS  Spacewood Office Solutions,210.0,BOMT2,441122,831351,BP1169,ODA_1_1
1003359434,2019-05-02 08:32:00.0,SOS  Spacewood Office Solutions,300.0,DELT1,441122,831351,BP1169,ODA_1_1
2000809121,2019-05-02 08:16:00.0,RETAIL,45.0,BOMT2,413712,831387,BP1693,ODA_2_2
1003001731,2019-05-02 09:12:00.0,Ex- Mumbai Wuerth India Pvt Ltd,7.0,BOMT1,531011,831396,BP1673,ODA_1_1
1003315069,2019-05-02 08:13:00.0,FERM INDIA,45.0,BLRT1,713347,831397,BP1322,ODA_1_1
1003179638,2019-05-02 08:13:00.0,Schwing Stetter India Private Limtied,45.0,CCUT1,713347,831397,BP1322,ODA_1_1
1003163670,2019-05-02 08:13:00.0,Asian Paints Limited-Kol,55.0,CCUT1,713347,831397,BP1322,ODA_1_1
1003163956,2019-05-02 08:13:00.0,Asian Paints Limited-Kol,19.0,CCUT1,713347,831397,BP1322,ODA_1_1
1003370823,2019-05-02 08:24:00.0,C&S ELECTRIC LTD,12.0,NOIT1,394430,831425,BP1146,ODA_2_2
1003130789,2019-05-02 10:49:00.0,K-International North,30.0,NOIT1,400040,831429,BP1038,ODA_1_1
